RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
808346,192,Dale City,neighborhood,VA,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,116294.46017690928,116688.71703224443,116995.47081088717,117403.39006467439,117706.14072230765,117982.1158870971,118738.59383450884,119559.1106292885,120671.6299721796,121522.3118204575,122500.977359412,123616.59071749751,124740.7349124248,125743.40617091366,126645.58530152838,127860.61275113754,129641.6201664515,131793.20207451447,134168.41820572317,136506.26430109734,138774.3801853524,141051.49521680502,143143.49849391487,145010.7772863371,146725.16971054918,148416.68402288764,150149.36504656583,151829.97243594393,153838.36583280494,156042.05902388427,158542.32824418004,161257.62369920712,163967.9803629544,166538.15949097928,168603.74665854633,170519.6248019364,172186.19954184993,173581.78411017198,175365.77028445876,177288.16105344577,179726.27682317444,182089.42310409786,185105.88104738222,188107.02028729013,190990.67135053038,193841.3513412689,196615.12786176344,199343.49469931106,201581.3899504474,204155.2843115113,207148.4551851824,210773.2092643143,215313.44038520133,220214.81825798168,225831.11921247843,231731.30341688168,238117.7145997109,244016.09898039946,248560.11693044964,253453.7039658483,258082.88704664307,263041.9487121405,266681.9237770462,271644.0096358272,278019.7481641261,285446.537952126,292227.72185455717,297899.2674578613,304018.1226660816,309846.07982019574,314988.69429644843,319575.4858587635,323210.088534638,326527.05195515323,329187.265988352,331040.52269856416,333083.8863529149,334342.19807331235,335748.3395196312,335752.41004121077,333630.71726032504,330602.0912807916,328164.83731358993,325934.1401687308,323206.65825203905,318902.23473805015,314987.8190611416,311695.6868417138,308917.3410646034,306136.15301754273,301950.00112668955,296986.75081736915,291913.3539471053,287728.1664951334,283908.8152858287,278030.9790553791,271053.0985121461,264052.8661242406,256311.23160093647,247514.40851444344,236891.11861197042,227229.18021945865,219087.24032441791,211202.61928184913,203025.82425647174,193966.00513281196,186259.6934487947,179758.67388096658,174424.90231786377,169883.01354188635,166928.46231466575,165211.57342010166,164427.60002903073,162936.4608849896,160381.45057378223,157670.33360993184,156219.51709409826,157211.43049726135,159644.33617449633,164304.13097359854,168489.69357454547,172233.4661056113,174618.72695249508,178645.53730309522,183189.06209316256,186687.6734406131,187934.9575216409,188408.97346596143,189748.57892733207,189864.83814949752,188871.59512647035,186769.28409991637,186707.6799767115,187332.20497856938,187663.7390083616,187457.41404599455,186620.1990998397,186869.6743502377,187014.95794608965,187584.11526602154,186900.8914413482,185545.3571558049,185085.11634058165,184758.81203330774,185846.89504309543,186063.2421983165,186880.6508189563,186504.78693316478,186089.13694983986,186108.91869601293,187052.1086296345,188575.66294898407,191000.06522330313,193381.4786321436,196617.70764412326,199336.31370259452,201644.71142358528,202353.69521099576,202350.57945191718,202887.17792092508,204162.78442685455,206969.23317814665,210018.72720128266,214067.28400681223,218260.99891821385,223114.40765640407,227711.2484836511,231460.11100135607,233492.697565731,234435.39183407696,235059.90163315667,236160.1359283967,236948.6080698577,238033.7515511212,239890.57212692915,243067.05811273583,245955.72595947946,248876.17212617688,251999.26331054853,255322.84509561094,258631.67889376017,261788.92265381897,264821.621985092,266785.4449957826,267642.04946731165,267907.3990829107,268488.55466134375,269491.33392543386,270499.45039358357,271273.53575482476,271449.6909823987,271633.16050329997,272367.63892233087,273970.2354367,275608.09045728185,276677.70414792997,277359.5268941254,278292.06879138557,279183.30082629115,279969.9258240962,280398.11332982057,281175.898597659,281740.9690700069,282539.54771864257,283686.23098456964,286070.87135986856,288774.1657014373,291120.49992033496,292775.0063230617,294519.217757722,295962.09788431553,297190.2218807833,297964.1585447454,299367.67152781045,300583.9891566217,302054.75865945517,303738.08651413064,306324.94906197087,309503.7889393822,311897.7049934914,313693.0606659868,314440.45766081923,315282.0244504765,315740.0841171415,316198.3415089292,316600.2335513957,316928.96216001414,317417.29735799576,317698.01550294575,319168.5312942171,321493.65663980047,324295.80646579113,325881.8276689539,326338.2133031629,326116.20990747557,325948.13416958274,325859.171000665,325951.0620084788,326195.76718306006,326949.53684709436,328661.9125163778,331464.99765416706,335017.3010336041,338304.05788006546,340445.1359995279,341534.0626965987,342253.24755165743,343924.2456474444,346761.3509993714,350896.8602995463,355314.54865445895,359562.669645183,363595.16111029574,368792.4732082595,375098.8413731067,381637.50136174,387863.8086503358,393031.4263488856,395904.8036630899,395970.1894425718,394031.55621783173,392323.42512979126,391310.1167018562,392017.8154135738,395611.3252922124,401997.3990910743,410623.3848192227,418905.3861768357,425808.63994361507,429933.45521417377,431005.09471829404,429214.98124065186,426146.9920390046,423548.7198639158,421515.3836351942,419781.94321265194,418674.22581608203,419127.4509326446,420412.37031784793,422170.6790838358,424128.6215502662,427067.49772468646,430280.27220184676,433459.32503947895,436047.6118456149,437954.07458755415
31636,297,Franconia,neighborhood,VA,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,169832.99568904136,170095.67506891512,170520.98666215313,171398.7000212753,172542.41932731905,173874.8145009745,175457.8725884723,178063.12020414695,180801.876043809,183615.6234604833,185406.54331865013,187132.5525969096,188852.66220619902,190399.96634836457,192335.96588505377,194578.1107822929,197479.20170427638,200303.7347350195,203021.39725330003,205833.2655593018,208690.37164229303,211350.2888056341,213868.64874373833,216200.17283267653,218199.26617671642,220254.74095546125,222555.76877828376,225521.28714560173,228705.53686811632,232454.69260221848,236368.83182635636,240368.08498141103,244037.41891662675,247563.8786341075,250486.4784760197,252905.07475211026,254489.0049410963,256850.78189759576,259391.78128924328,262865.29620703525,266153.54304144304,269748.48614459374,273466.1541371791,276915.8802345697,280036.3117205305,282886.14468952926,285916.9986859613,289120.80228192924,292171.11145225406,295489.8064822439,299622.367023684,305237.38839557907,312433.88313368824,320415.07437243254,328650.08174121,336455.5962817555,343986.6291790846,349990.65982079715,354837.58318328345,359385.0014253052,365099.82681717357,369667.6905090818,375349.3600575962,382120.552725893,392097.40934911446,401615.64857937914,409969.75156809395,416090.83520636806,422126.0594685448,426574.5614730048,430744.1343791939,432770.2239009246,434711.83179935283,437103.39945690887,439892.90830694814,441981.0529938639,440818.711101948,438623.9300832229,435529.11872411455,432348.1332391847,427376.12329380907,422030.4321430636,417311.1243463503,414807.48287343304,412997.83943245583,412343.1459879237,411128.3012418235,411385.78541641723,410825.9250916292,408703.6150770232,405092.2848402983,400850.6154081872,397413.11160567775,393120.6810691631,389291.6323904665,385463.65715157165,382821.1788671951,380294.2779416425,376091.21544988843,370465.9864711053,363805.3022049743,359855.40700828657,356247.2566327322,353483.392312302,348860.58218547655,345778.041540948,343175.30923433346,341966.5750755405,339451.823773218,336447.3185551593,333487.917707115,331349.11513321224,331798.4757908585,332223.6320701772,334034.6187030415,335325.6478291724,336847.8761800203,338022.10743716074,339106.24634720065,340708.66667244653,344172.67841246846,347743.9998497344,352395.2730127205,355279.03171007085,357054.7198380299,356257.61743237014,354204.88751294016,351806.12778006954,350692.2321149923,350612.9139530515,349773.56810573646,348641.801175542,347349.3043098403,347753.6700299248,347716.0189938306,347946.7003513872,348136.9277630089,348833.043702342,348603.68974681967,347576.7226892722,346215.8933120108,344796.4837398419,344719.08053003676,345190.34440736746,345758.6797428182,347261.6236772013,350422.56977368006,355170.0431270727,359054.4153779882,362152.5754227778,365202.1700579196,368237.91917853494,371197.04118316184,374063.1858860307,377084.5442598392,379113.8831722745,380640.9297828511,381871.76357959653,383474.5739565923,384937.01507085754,386265.8140880405,388289.76772821177,390613.484546927,393469.8872180692,396160.6965406639,399117.39317293494,401941.937885494,404316.31060022936,405779.67333200254,406642.2432843253,407663.5420527349,408909.0479384682,409489.2981138633,409244.9802462331,408485.93346305605,407879.0835525105,407994.04088752443,408399.6103362434,409133.67629951175,409390.2740394504,409952.48185605154,410358.8506268575,410997.2295032796,410653.9213061487,410251.6793102587,409795.59128993686,410468.53508513916,411402.88823136577,412715.08057232195,413823.8993369216,415352.21031015966,416653.4216554461,418443.91645382374,419404.0421957392,419928.86814432935,419446.526938326,418946.8211110831,418348.38165738696,417796.15034963796,417446.9575019463,417720.10798829,419272.59025476966,421891.840188212,424894.1551387716,427535.50686827704,429632.21365429787,431118.9228295257,431943.47379776783,432073.8319177439,432116.05001919204,432036.1606839614,432237.4121933116,432620.38689824246,433814.5142722164,435613.8220649291,438262.21569854324,440814.48381044454,442905.2752165569,444450.5924504504,445186.88140576426,445867.83962168684,445895.5422079938,446744.6405420457,447750.53390442807,449023.2646703303,449943.3907640994,451050.2153219885,452463.18867574004,453894.2223335772,455275.38345096866,457007.05535653856,459096.7995948812,460694.87004741427,462057.50070347195,463071.4001861639,464351.5252412318,465601.6903153519,467455.90379311546,469985.48597911495,473262.1414769424,477022.154379539,481008.4092614217,484709.2242859749,487390.31687909266,488408.9721448933,488350.29987963353,488352.1695996257,490316.02415876935,494571.6682725177,500238.4193045385,506244.46988699056,511313.8732711123,515627.20451203146,519514.32268257043,523946.71369691705,529016.6832229944,534713.5892638565,539425.2244034363,541436.2918967755,540603.9827846744,538059.5525275785,536129.5872465757,535300.7523593617,536314.335652368,539910.0563459786,546224.8188582062,555293.7572679785,564499.2526630681,572406.1754865217,576619.5916622708,576650.4592415217,573276.0893182375,568505.6568884876,565251.3134658812,563412.6262003067,562501.0921169623,559926.7507192559,557712.0795823733,556215.8891043551,558287.4144070485,562617.025282134,569145.5732129876,575741.9538629601,581284.2247359696,585131.2429673307,588156.0854947966
121697,351,Columbia Heights,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,128002.73361900973,127706.39907004498,128425.47652987049,129705.19272483465,132100.27057667196,134758.56751473495,137533.16366762962,139944.66892052477,141209.7824388018,141764.92605427632,142312.15474508415,143044.72316141616,143644.45636146437,144000.47051813395,144421.1708450015,145458.08269071436,146535.353994947,147764.17737988368,148852.737988772,150176.5017181163,151386.8868372617,152837.8315443071,155069.11781219384,158438.12503479116,162294.31219924372,165528.12654151375,168506.3462129001,171662.48446765228,174827.24322193666,178375.0568681348,180918.45187993124,184036.92621978116,186621.47210294544,190301.0623730546,193741.09728110442,197495.83841325497,200081.8537992056,202586.67702450659,205111.60752732438,209257.2302936796,214881.90690142126,221240.68796629066,227386.62197345402,232269.14176341976,235920.7106602058,239720.89309758492,242993.43675419924,245250.33931560916,247482.48543413286,249600.027905439,253976.17481531762,258716.0409282558,264461.95912957826,269736.1515622941,275350.0547319579,280522.6240537164,286449.93181409646,293553.6605397964,300509.0220619925,305302.7695910423,307012.2163634318,310620.00091461604,316697.0470545402,324421.4478038328,330055.312917932,334173.1442341777,337970.88910078397,344030.01525036216,350260.66253888624,355894.75400820415,359464.3167698858,362462.66239002737,365559.7286129556,368303.8093375295,370573.8821483227,372145.69306097535,372565.5822825464,372711.6019337817,371901.5147390607,371608.61313670425,371592.4587524403,371132.31244089245,369641.2767063055,367222.5684843526,365435.258610354,366080.1835990034,367351.3143300936,368395.9804405898,369053.4784010378,369608.73061920865,371012.8240230992,372137.4535743121,373484.8728056966,375084.75117491,376914.22216642,378552.9243594855,380179.1892324001,381618.12786306633,381425.47443887504,379488.44279810553,376723.4262863149,374766.6753670773,371820.9844698088,368364.09649286186,365360.56600699853,364225.6543028482,362547.9461566121,360906.84159198514,361527.59089960513,363921.53909037943,365063.69654899416,363436.5243396128,360670.5464568118,360418.92227713973,359312.1285949836,357965.72494923207,355161.5310093506,353137.683073742,353356.8836691913,355322.97583099146,358005.47766547283,359458.076908299,360360.6933351326,362560.24786504795,365650.73108027974,367934.7377408724,368747.6472665482,368736.28562998347,368146.9657219788,366271.7740149212,363963.46676987567,363461.77344429377,363261.01721582253,362953.548570313,361946.5860541481,361635.6872831192,362119.9298354834,362348.48148843384,363279.8094341741,363473.4170155747,364803.6407584305,365834.64570995764,367531.5624494534,368111.50148334895,369119.84490398347,370379.1085116092,371774.96835822036,373019.6215684235,374747.10919818515,377319.1159265234,380845.3960028761,384770.72883698484,390041.4845254304,396052.2919221747,402804.3683570786,409555.58716109954,415058.1221546584,418997.96985941526,420713.2086103165,422572.01953394245,425480.1405642531,430048.56831064547,434888.3180648128,439971.8273141363,446320.93180378666,453750.7365831404,460282.1838122732,465139.5975585747,468125.0278066141,471736.82685769274,474853.7133199447,478545.754732154,481314.0555597165,483493.6726534238,485666.9853501392,487885.3430376896,490287.83159504336,493013.0275543074,496413.4018676036,500220.33418704994,502937.99991935125,504093.35918948863,504581.48658656445,505405.75406909664,507079.8458964056,510108.7946995539,514590.6513483425,519850.8520421027,525733.8773088116,530971.734997631,535426.2531589302,538144.3671399209,539817.4200239963,541127.4267130619,542473.2832328276,543599.6390182263,544463.8548567055,544844.8448370086,545417.9639895962,546247.4748948845,546781.1702924682,547799.1427894697,549552.6465345437,552663.6008652494,554460.3514762669,555540.2277630855,555654.6122211759,557283.698911666,558435.4290119502,560257.7460684696,562093.8158411032,563962.5274249384,565875.8422906758,567069.6103585053,568349.5570347719,570358.2009095146,574102.1829252494,578433.5268392813,582504.4844011702,584837.9169441337,587188.9718638189,588613.0233509274,590394.3290628878,591773.9423888829,593201.6598947817,594510.9120303458,596112.2876200917,597085.4645416542,597829.683457033,598074.0024761761,599921.2223044621,602252.0446898137,603848.8003002405,603445.1042197061,602237.3126157284,601133.1090209958,600317.275210582,600508.9965479755,601151.0138831354,602487.7866459638,604348.380721728,607797.0919959951,612133.5089829108,616372.410434633,618200.8104256579,618157.0967120298,618444.4355822218,620899.2491047847,625683.4939122321,629844.2085226132,633730.2989015998,636238.8866159889,637850.8051326156,639396.1171664066,642433.3522047255,646515.6221451452,651033.2027820986,654753.5585605375,656558.3342758404,655317.3732823444,652591.5452671217,651309.7187637653,652005.932268855,653308.8849918155,655799.9929808187,660950.0684849711,669109.6787952102,676230.2850490822,679525.7679145406,679080.4319906173,675232.6489033176,669872.5237676549,662593.4078941271,657184.423514096,652611.2471025683,648894.0078566378,645284.2614976349,642898.2760811489,641576.6084101569,640623.464332575,639683.8588030363,639625.4999424148,640996.4391309511,643573.1800001623,645818.5457811233,646701.9591815885
811144,382,Fair Oaks,neighborhood,VA,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,167268.87517382493,167560.96134988483,168083.96820181693,169206.93295890096,170655.1764612998,172314.21880443502,174237.57848993762,177259.80645122574,180463.20181162193,183695.00810114932,185905.22059580844,188043.0478784434,190065.3918266117,191828.68923924852,194012.32876426922,196639.1478163203,199978.68893656656,203120.89658287502,205980.3276064633,208950.14304485603,211890.05913211053,214692.36358366953,217284.38465538513,219747.65495084223,221890.75666942276,223893.76921283812,226125.16239697128,228841.02573782834,231622.47309782435,234653.62657706058,237741.47915430847,240909.44832840408,243654.45706866577,246158.40464771204,248292.7926566191,250244.63333232343,251666.71955186556,253705.1714996578,255798.38122221315,258792.60094287034,261698.17412262523,264904.9365011515,268320.7100840768,271376.90249897103,274302.77154240554,276934.8293899007,279940.1840905138,283021.962425906,285879.5939479634,288968.77962890005,292845.3785530984,298382.62548988784,305741.50537815277,314201.7639844367,323072.9294471301,331713.4795935401,340186.41636823094,346952.7622714758,352267.8736908667,356974.1240994067,362664.56703280826,367238.060470469,372929.26145042636,379731.0187084865,389600.93199937604,398705.6073356392,406319.18266814854,411149.54255957826,415782.3312912841,418896.38850602857,421895.6147211156,422844.3511717949,423858.22376160295,425589.7887855578,427895.09176474897,429456.89487670874,427787.2749747003,424827.7564013042,420834.2813436971,416374.21124609717,410380.70159348357,404030.45311170677,398525.0264164878,395072.9211668982,392474.95659113553,391071.6255015447,389304.1174993619,388909.13787396933,388111.7146067564,386096.3974869581,383035.64206894464,379273.31571320695,376153.1975206363,372389.84382813115,369139.09253782436,365914.7923470232,363665.0918893888,361271.93344641855,357392.3503540959,352245.4928377198,346662.0845232259,343054.5308868536,339982.8562493389,337680.3891115845,334260.70025032805,332164.90434869967,329968.18559083453,328764.0178391521,325874.1038444774,322713.68319019745,319859.713404441,318246.86896532925,319038.62177585304,319724.6386771275,321475.0721327896,323039.69109138683,324879.1212405719,326468.1238937914,327860.711489262,329782.31383550906,333151.8625121059,336210.8255458651,340233.79770128045,342954.27255769644,344858.87370399194,344540.037018062,343181.5148709237,341478.0986718592,340471.91382388846,340187.4162826534,339195.1318397087,338211.7026446466,337160.77437939594,337795.0841342066,337896.0422373265,338109.8730173923,338094.7528195838,338914.97962562955,339084.74828881363,338380.89188765717,337376.59748324007,336101.4540228284,336661.381153655,337745.7670344837,339080.7228294652,341387.88081032573,345300.92269917036,350759.70627425873,355160.2167374206,358657.50025347475,361465.51656982425,364211.4550859616,366779.727346902,370226.2217532141,374195.0733926653,377277.2611220421,379616.66688647616,381601.64925523725,383959.7253958007,386044.4425149574,387809.7901842631,390135.2747120086,392690.91456633835,395599.0545000976,398320.7571262732,401336.8919624143,404236.20950819395,406583.01178436907,408210.83965565544,409501.6569113016,411081.3187283678,412400.2426241368,413005.6624866742,412707.51641960675,411645.4382210245,410379.7393170891,409804.30717122694,410089.3076375427,410854.3296167671,411299.53351683985,411832.94587197923,412311.4242409908,412643.9105504762,411783.32826697757,410599.0466378022,409434.5817090245,409259.6096797527,409468.44727825746,410043.8783481622,410916.801434405,411866.207105197,412495.1463419581,413404.90454836324,414079.1655582537,414573.36201870727,414388.5850507663,414118.7441974364,413920.81126972387,413599.3407229057,413442.9061097044,413659.62856435124,414839.2862855356,416813.4025332635,419228.88250910066,421655.72700574924,423642.7438075669,425411.9227306896,426676.5536105005,427440.39235349855,427840.9019334707,428094.7694905777,428631.85710659437,429372.6340370437,430742.26365948125,432650.57712089404,435417.4913058426,437937.8033602968,439746.8896207875,440830.7018785297,441382.6439890845,442205.4177324463,442804.67077038734,444269.3233345303,445864.106271218,447523.86036947044,448592.8936806368,449689.3185145792,451152.77574608126,452908.7445216949,454472.4332940324,456005.87894894945,457483.2261346466,458306.5000084013,458754.42275811307,458844.74698481645,459593.7687338641,460795.6828039072,462934.9722508231,465641.50428308686,468813.66373698326,472215.7788468473,475359.8731116715,478013.3933179385,479999.49105863966,480897.41505593254,480888.93782046693,480578.7962085794,482040.0032804678,485663.9825242586,490611.54609718075,495794.6183994254,500438.9096923548,504471.5781779248,508193.9548881469,512138.96613216825,516770.5952646269,521991.2571651054,526586.5020558358,529139.1476552346,529838.6945449727,529600.4769391551,530015.3087808253,531413.1661453019,533994.0309046382,537549.2008219771,542527.0998636083,549895.9454302458,558551.1960318121,566593.861509306,571374.015865981,572080.4130537905,568893.2214818996,563752.779481942,559899.1783358318,557933.0277408231,557336.3068081675,554957.8702931533,552728.2645434311,551195.0885903287,553121.7404027068,557417.5272684196,563792.8760707843,570479.9929492987,575856.745691537,579998.2106710273,583052.8565945049
121685,387,Capitol Hill,neighborhood,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,208509.6235996,209844.92675373747,210971.63028523585,213332.74719571893,215849.17706751465,217828.04862072805,219977.11178754477,221623.8553491626,223641.45611916902,224834.48177989936,225885.59575708606,227508.29832454817,229826.8510044331,233418.4262972166,238242.62091360954,243525.24089222532,248949.84856566275,254044.28918524008,259424.17228221265,264896.22907321504,270848.6426154444,277168.64464818366,283133.2034820314,288113.9044009094,291886.5968064601,295025.05784594704,297634.2337977523,302204.5310673698,308274.4233934435,315603.43502862565,322452.87811906595,328385.68007690157,333005.433526362,336697.0619281379,341128.2730383216,345865.9751573519,350252.47008303576,353832.27308087546,357038.60323112103,360196.46114767593,362642.16018723947,365912.4063100119,369654.3438110657,373684.28730955283,377433.12359361566,381900.626308076,386480.0733529441,390902.5445937991,395588.9441384568,400484.7145142369,407095.9621307046,413936.8460129972,421462.0661154017,429421.22065903665,438800.02490191936,447700.6538260731,457034.40299488645,466893.402925495,476733.5351967304,483250.0790754266,485411.0376184005,489157.03949605377,495015.3153965447,504500.63018740184,512694.67826232174,520396.6056791597,527868.7535871543,536145.0895532757,543674.3584510809,549403.1455154846,554173.7699351832,558922.7426668443,563769.445591324,568071.3022183081,572813.4546074626,576358.3865070579,579047.5842684567,579739.4682312105,579543.3997974858,579466.1271869326,579095.7543917067,577946.7609056762,575876.2247299034,573183.0644631357,572078.9367925172,573004.4295179384,575516.8505234829,577616.5932848341,578961.4505041885,579505.678025382,580091.2982118037,580728.3828898036,581488.5379049005,582666.6472618798,583609.6353353962,584180.4801173769,583851.654876548,581794.7123950169,579415.102540885,577308.32064731,575614.9294271327,574065.8855360416,571568.0852356483,568444.7784244,566265.7017868214,565690.579192999,566270.2427092075,565749.6586764543,563571.5747432356,561314.2305425864,558654.5834655729,556602.5479409206,553449.6968734963,551718.774291136,550031.0420946672,549276.7949589271,548197.704535292,547296.3941119843,549085.6394599704,552434.4256216453,555149.9460450263,555106.967653159,553972.3630390192,554615.3483372325,558596.0376625622,563638.1784142116,567393.1119086246,568775.2078930385,566970.2774076886,564555.6146748359,561440.8728696681,562036.8013140665,560564.710579312,559515.5093567794,556396.8222922505,555787.0407745533,555828.7994775517,556724.3404368585,558635.3138766732,560299.7278394256,562103.2030331469,562812.079535823,563131.2906609297,561707.836304326,560893.8628470771,560373.7197972322,560505.6614437363,561131.6922432416,563141.8208462148,566889.0023196255,571104.7610170128,575684.3852956342,581369.451985288,589135.0379568352,597693.6820740444,606480.7758972773,613722.7099901946,618798.8336027729,620950.1353667759,622233.3582245343,625700.0258381771,632034.4182258099,638867.9913163343,644819.323819606,651797.4775020186,658959.0829838455,665050.7464233021,668747.8073783244,672162.6500883654,676974.9669261981,680042.7633794962,682879.3837000064,683916.5786750513,685645.3167340952,687267.0647755673,689593.906961192,693011.3378023315,696446.0775537124,700175.0368822372,703927.3155929291,707943.2213696125,710838.8649929175,711280.0050235856,710341.9344952368,709154.6117078216,709663.3718710402,711665.2558614967,714967.7138848552,720461.5814435879,727392.9449616973,733721.0826274874,738239.9404484658,741460.3561889684,744838.2361443649,747026.3988415939,747768.7224715921,747925.9092995715,747307.1791144441,746562.6804144271,745725.6263599134,744881.464689374,745282.6017871044,746806.7123659593,750875.5533908289,754714.2361297781,758443.4237482627,761443.3303301363,765706.148312148,769310.2366062024,772735.4070309261,774274.1453250144,774330.6880400219,774108.4465306882,773810.744355428,774598.7547712806,777276.0039391703,783319.619547382,790503.7529144076,797387.365201606,800989.0167878075,803524.3073675762,804376.9964807533,805234.3636406428,806430.2441566511,807870.3910839475,809744.5459578577,811964.9922335263,813832.4814331643,816888.2386833234,819523.1137916517,824503.1874947897,828539.4981073597,830650.569544095,830115.9725113147,829022.4077490295,828701.8179407795,828466.6616649167,828756.5157585307,829786.7219426328,831810.9395824954,836650.4798916485,843605.4707966265,852702.446587348,862435.923743849,869041.8103023876,870605.6094950902,869362.5860826856,870309.8501694113,874867.0082452387,878890.7841683971,883341.9167897565,886764.4858054798,888772.4296637996,891046.9193124156,896184.8813616169,904530.2191541386,915105.5789582079,926348.2750740343,934526.2786822617,937516.0685146991,936118.9863158213,934940.996608806,934312.7278643622,933638.1318662772,933896.3960149378,938214.4061711706,949320.1108707656,961565.1171030203,969640.5248827435,970577.8086152822,964414.2860337155,953652.7269206457,939424.8007140799,929569.6849483307,924737.2030588175,922596.7400830085,922041.3833955197,922000.3681439711,922844.1956800348,923209.0359753977,923748.5519404452,925503.586117412,927388.8029341955,927910.5808221935,926071.6670314547,923170.2430787868
